CrashID,RdCharacte,RdClass,RdConditio,RdConfig,RdDefects,RdFeature,RdSurface,Region,RuralUrban,SpeedLimit,TraffCntrl,Weather,Workzone,Latitude,LightCond,Locality,Longitude
105850570,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Coastal,Rural,50 - 55  MPH,Stop Sign,Clear,No,36.386837,Daylight,Mixed (30% To 70% Developed),-75.991652
105850747,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,No,35.096116,Daylight,Urban (>70% Developed),-77.083866
105851262,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Cloudy,No,35.337482,Daylight,Urban (>70% Developed),-80.758381
105852134,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Mountains,Urban,30 - 35  MPH,No Control Present,Clear,No,35.567447,Daylight,Urban (>70% Developed),-82.533386
105853263,Straight - Level,US Route,Wet,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,Mountains,Rural,40 - 45  MPH,No Control Present,Cloudy,No,35.599277,Daylight,Mixed (30% To 70% Developed),-82.407639
105853333,Straight - Grade,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Mountains,Rural,20 - 25  MPH,No Control Present,Clear,No,36.124267,Daylight,Urban (>70% Developed),-81.097328
105854093,Straight - Level,Local Street,Wet,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Rain,No,34.32829,Daylight,Urban (>70% Developed),-78.703176
105854349,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,Alley Intersection,Coarse Asphalt,Coastal,Rural,5 - 15 MPH,Stop Sign,Clear,No,35.289516,Daylight,Rural (<30% Developed),-78.923824
105855214,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,Mountains,Urban,20 - 25  MPH,Stop And Go Signal,Clear,No,35.316678,Daylight,Urban (>70% Developed),-82.468464
105855924,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Rural,30 - 35  MPH,No Control Present,Clear,No,35.801422,Daylight,Urban (>70% Developed),-80.229245
105856435,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.206739,Daylight,Urban (>70% Developed),-80.758163
105856733,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,Coastal,Urban,20 - 25  MPH,Stop Sign,Clear,No,34.22844,Daylight,Urban (>70% Developed),-77.831125
105856833,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Coastal,Rural,50 - 55  MPH,Stop Sign,Clear,No,36.233324,Daylight,Rural (<30% Developed),-76.15783
105856834,Straight - Level,US Route,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,Coastal,Rural,50 - 55  MPH,No Control Present,Clear,No,34.136817,Dark - Roadway Not Lighted,Urban (>70% Developed),-77.886605
105857385,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Rural,30 - 35  MPH,No Control Present,Clear,No,34.718398,Daylight,Urban (>70% Developed),-77.31572
105857418,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Clear,No,36.082395,Daylight,Urban (>70% Developed),-80.166205
105857587,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,T-Intersection,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.633295,Daylight,Mixed (30% To 70% Developed),-78.849044
105858090,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,Coastal,Rural,30 - 35  MPH,No Control Present,Clear,No,34.628317,Daylight,Urban (>70% Developed),-78.603543
105858849,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,No Control Present,Clear,No,35.632492,Daylight,Urban (>70% Developed),-78.847579
105858926,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,No Control Present,Clear,No,36.073211,Daylight,Urban (>70% Developed),-80.210224
105859036,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,36.016879,Dark - Lighted Roadway,Urban (>70% Developed),-78.904351
105859185,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,Coastal,Urban,40 - 45  MPH,No Control Present,Clear,No,35.603235,Daylight,Urban (>70% Developed),-77.411805
105859189,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,"Driveway, Private",Coarse Asphalt,Coastal,Urban,40 - 45  MPH,Stop Sign,Clear,No,35.6024,Daylight,Urban (>70% Developed),-77.350471
105859595,Curve - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,"Driveway, Private",Coarse Asphalt,Coastal,Rural,50 - 55  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.464602,Daylight,Mixed (30% To 70% Developed),-77.461833
105859793,Straight - Grade,State Secondary Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Mountains,Rural,30 - 35  MPH,Stop Sign,Clear,No,35.724219,Daylight,Rural (<30% Developed),-81.488052
105860445,Curve - Grade,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Cloudy,No,35.719977,Daylight,Mixed (30% To 70% Developed),-78.587692
105861470,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,Coastal,Urban,20 - 25  MPH,Stop Sign,Clear,No,35.532422,Daylight,Urban (>70% Developed),-78.284774
105861625,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Shared-Use Paths Or Trails,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.911068,Daylight,Urban (>70% Developed),-78.940558
105862514,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,No,35.258843,Daylight,Urban (>70% Developed),-77.577866
105862743,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Coastal,Urban,20 - 25  MPH,Stop Sign,Clear,No,34.726506,Daylight,Urban (>70% Developed),-76.733653
105862800,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,Unknown,"Double Yellow Line, No Passing Zone",Clear,No,35.86814,Daylight,Urban (>70% Developed),-78.666543
105862946,Straight - Level,State Secondary Route,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.814227,Daylight,Urban (>70% Developed),-78.865133
105863687,Straight - Hillcrest,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,Piedmont,Urban,5 - 15 MPH,No Control Present,Clear,No,35.85311,Daylight,Urban (>70% Developed),-78.708266
105863766,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,Unknown,No Control Present,Clear,No,35.771106,Daylight,Urban (>70% Developed),-78.6455
105863779,Straight - Level,Local Street,Dry,"One-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Mountains,Urban,20 - 25  MPH,No Control Present,Clear,No,35.594709,Daylight,Urban (>70% Developed),-82.553225
105864400,Straight - Level,US Route,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Cloudy,No,35.558572,Daylight,Urban (>70% Developed),-77.06044
105864914,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,36.100559,Daylight,Urban (>70% Developed),-80.238434
105864949,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,"Double Yellow Line, No Passing Zone",Clear,No,36.093223,Daylight,Urban (>70% Developed),-80.261588
105865085,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,Stop Sign,Clear,No,35.827554,Daylight,Urban (>70% Developed),-78.657548
105865744,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,Stop Sign,Clear,No,35.370746,Dark - Lighted Roadway,Urban (>70% Developed),-80.77984
105865938,Straight - Level,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,Stop And Go Signal,Cloudy,No,35.939508,Daylight,Mixed (30% To 70% Developed),-78.906687
105866855,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Coastal,Rural,40 - 45  MPH,Stop Sign,Clear,No,35.556355,Daylight,Mixed (30% To 70% Developed),-77.332584
105866859,Straight - Level,NC Route,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Coastal,Rural,40 - 45  MPH,No Control Present,Clear,No,34.679606,Dark - Roadway Not Lighted,Mixed (30% To 70% Developed),-77.092369
105868270,Straight - Level,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,35.201634,Daylight,Urban (>70% Developed),-80.760786
105868445,Straight - Hillcrest,Local Street,Dry,"One-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,Unknown,Stop And Go Signal,Clear,No,35.056211,Daylight,Urban (>70% Developed),-78.89417
105868493,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,"Driveway, Private",Coarse Asphalt,Coastal,Rural,50 - 55  MPH,"Double Yellow Line, No Passing Zone",Clear,No,36.535791,Daylight,Rural (<30% Developed),-77.13442
105869441,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Coastal,Urban,20 - 25  MPH,Stop Sign,Clear,No,35.081774,Daylight,Urban (>70% Developed),-78.975629
105869649,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,40 - 45  MPH,No Control Present,Clear,No,34.764733,Dark - Roadway Not Lighted,Urban (>70% Developed),-77.410151
105869854,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",Work Zone,No Special Feature,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,Yes,34.777567,Daylight,Urban (>70% Developed),-77.426777
105870035,Straight - Level,Local Street,Wet,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,36.059261,Dark - Lighted Roadway,Urban (>70% Developed),-79.784913
105870121,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Rural,30 - 35  MPH,No Control Present,Clear,No,34.235675,Dark - Lighted Roadway,Urban (>70% Developed),-78.004669
105870175,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,Stop Sign,Clear,No,35.141348,Daylight,Urban (>70% Developed),-80.870009
105870740,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,No Control Present,Clear,No,36.128434,Dark - Lighted Roadway,Urban (>70% Developed),-80.238786
105871618,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Rural,40 - 45  MPH,No Control Present,Clear,No,36.226428,Daylight,Rural (<30% Developed),-80.300956
105872024,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,No Control Present,Cloudy,No,35.902123,Daylight,Urban (>70% Developed),-78.669594
105872385,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Grooved Concrete,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.217585,Daylight,Urban (>70% Developed),-80.839193
105872981,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.993772,Daylight,Urban (>70% Developed),-78.873968
105873283,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,Coastal,Rural,20 - 25  MPH,"Double Yellow Line, No Passing Zone",Clear,No,34.056736,Daylight,Mixed (30% To 70% Developed),-77.90057
105874853,Curve - Hillcrest,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,No Control Present,Clear,No,36.126612,Daylight,Urban (>70% Developed),-80.208412
105875119,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,34.614253,Daylight,Urban (>70% Developed),-79.018285
105875147,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,No Control Present,Clear,No,35.794937,Daylight,Urban (>70% Developed),-78.704764
105875153,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Coarse Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,No,34.614357,Dark - Lighted Roadway,Urban (>70% Developed),-79.01801
105875628,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,No,35.596416,Daylight,Urban (>70% Developed),-77.390512
105876054,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Urban,40 - 45  MPH,No Control Present,Clear,No,35.553926,Daylight,Urban (>70% Developed),-77.384956
105876289,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.992352,Daylight,Mixed (30% To 70% Developed),-78.932932
105876380,Straight - Grade,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.176064,Daylight,Urban (>70% Developed),-80.798188
105876616,Straight - Level,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,No Control Present,Clear,No,35.735652,Daylight,Urban (>70% Developed),-78.862113
105876968,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.262584,Daylight,Urban (>70% Developed),-81.235313
105877485,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Smooth Asphalt,Coastal,Urban,20 - 25  MPH,Stop And Go Signal,Clear,No,34.732975,Daylight,Urban (>70% Developed),-76.785847
105877700,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Rural,5 - 15 MPH,No Control Present,Clear,No,33.96273,Daylight,Urban (>70% Developed),-78.033094
105877848,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,T-Intersection,Smooth Asphalt,Coastal,Rural,5 - 15 MPH,Stop Sign,Clear,No,33.956054,Daylight,Mixed (30% To 70% Developed),-78.401421
105878276,Straight - Level,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,Four-Way Intersection,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,36.116294,Daylight,Urban (>70% Developed),-79.836921
105878530,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,36.038426,Daylight,Urban (>70% Developed),-80.385966
105879373,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.181425,Daylight,Mixed (30% To 70% Developed),-80.765012
105879777,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,No Control Present,Clear,No,35.259986,Daylight,Urban (>70% Developed),-80.846499
105879822,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,No Control Present,Clear,No,35.225097,Daylight,Urban (>70% Developed),-80.846182
105880136,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Rural,30 - 35  MPH,No Control Present,Clear,No,34.203368,Daylight,Urban (>70% Developed),-77.799445
105880750,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Rural,40 - 45  MPH,Stop Sign,Clear,No,35.08168,Daylight,Mixed (30% To 70% Developed),-77.031507
105880753,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.149693,Daylight,Rural (<30% Developed),-77.011656
105881593,Straight - Level,"Private Road, Driveway",Dry,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.73534,Daylight,Urban (>70% Developed),-78.655465
105882281,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Mountains,Urban,20 - 25  MPH,No Control Present,Clear,No,35.592503,Dark - Lighted Roadway,Urban (>70% Developed),-82.591449
105882556,Straight - Level,Unknown,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,No,35.111491,Daylight,Urban (>70% Developed),-77.065721
105882873,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Rural,50 - 55  MPH,No Control Present,Clear,No,35.252762,Daylight,Rural (<30% Developed),-77.092276
105882895,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Rural,30 - 35  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.114901,Daylight,Urban (>70% Developed),-78.135884
105883907,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.772708,Dawn,Mixed (30% To 70% Developed),-78.684367
105883980,Straight - Level,State Secondary Route,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,Stop And Go Signal,Clear,No,35.809771,Daylight,Urban (>70% Developed),-78.781288
105884562,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,5 - 15 MPH,Stop Sign,Clear,No,35.308284,Daylight,Urban (>70% Developed),-80.720965
105885070,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,Flashing Stop And Go Signal,Clear,No,35.088409,Daylight,Urban (>70% Developed),-78.986364
105885702,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Mountains,Urban,30 - 35  MPH,No Control Present,Clear,No,36.494026,Daylight,Urban (>70% Developed),-80.606804
105885970,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Cloudy,No,35.992988,Daylight,Urban (>70% Developed),-78.891105
105886913,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Piedmont,Urban,20 - 25  MPH,Stop Sign,Clear,No,35.700871,Daylight,Urban (>70% Developed),-78.628518
105887916,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.787318,Dark - Lighted Roadway,Urban (>70% Developed),-78.647248
105888176,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,20 - 25  MPH,No Control Present,Clear,No,36.29517,Daylight,Urban (>70% Developed),-76.223304
105888602,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Concrete,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.221443,Daylight,Urban (>70% Developed),-80.818612
105889039,Straight - Level,US Route,Dry,"Two-Way, Divided, Unprotected Median",None,"Driveway, Public",Coarse Asphalt,Coastal,Rural,5 - 15 MPH,No Control Present,Clear,No,34.219764,Daylight,Urban (>70% Developed),-77.884787
105889183,Curve - Level,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,50 - 55  MPH,No Control Present,Clear,No,35.136246,Dark - Roadway Not Lighted,Rural (<30% Developed),-76.886398
105889677,Curve - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,30 - 35  MPH,No Control Present,Cloudy,No,34.715666,Daylight,Rural (<30% Developed),-77.304677
105890079,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Rural,40 - 45  MPH,No Control Present,Clear,No,36.202118,Daylight,Rural (<30% Developed),-76.776707
105890588,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,20 - 25  MPH,"Double Yellow Line, No Passing Zone",Clear,No,36.334599,Daylight,Urban (>70% Developed),-75.814862
105891046,Curve - Grade,NC Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Mountains,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.602413,Daylight,Urban (>70% Developed),-82.540887
105891418,Straight - Level,Public Vehicular Area,Dry,Unknown,None,No Special Feature,Coarse Asphalt,Mountains,Rural,5 - 15 MPH,No Control Present,Clear,No,36.391628,Daylight,Mixed (30% To 70% Developed),-80.721521
105891831,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,Coastal,Rural,30 - 35  MPH,Stop Sign,Clear,No,34.29833,Daylight,Urban (>70% Developed),-77.771846
105892456,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Coastal,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,34.659933,Daylight,Urban (>70% Developed),-78.999993
105892463,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,Coastal,Rural,50 - 55  MPH,Stop And Go Signal,Clear,No,36.099121,Daylight,Urban (>70% Developed),-75.720467
105892518,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,Unknown,No Control Present,Clear,No,36.084062,Dark - Lighted Roadway,Urban (>70% Developed),-80.222076
105892538,Straight - Hillcrest,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,50 - 55  MPH,Stop And Go Signal,Cloudy,No,35.252551,Daylight,Urban (>70% Developed),-81.042909
105892763,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,36.060949,Dark - Lighted Roadway,Urban (>70% Developed),-79.785404
105893695,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Rural,50 - 55  MPH,No Control Present,Clear,No,35.249685,Daylight,Urban (>70% Developed),-78.960802
105893898,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Clear,No,34.912953,Daylight,Rural (<30% Developed),-80.498117
105893905,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Cloudy,No,34.268178,Daylight,Mixed (30% To 70% Developed),-77.802459
105894463,Straight - Bottom,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.168494,Daylight,Urban (>70% Developed),-80.830637
105894465,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.047256,Daylight,Urban (>70% Developed),-80.81591
105895146,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Y-Intersection,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.996907,Daylight,Urban (>70% Developed),-78.906716
105895198,Straight - Level,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,No Control Present,Clear,No,35.20632,Daylight,Urban (>70% Developed),-80.725976
105895559,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.270598,Daylight,Mixed (30% To 70% Developed),-81.050094
105895577,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Rural,20 - 25  MPH,Stop Sign,Clear,No,34.985208,Daylight,Urban (>70% Developed),-79.213913
105895787,Straight - Grade,State Secondary Route,Wet,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Mountains,Rural,30 - 35  MPH,"Double Yellow Line, No Passing Zone",Cloudy,No,35.721225,Dawn,Mixed (30% To 70% Developed),-81.468556
105895802,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.209394,Daylight,Urban (>70% Developed),-80.897294
